    5     858        1367.3933         0.200 
    6     858        1367.3942         0.200 
    7     858        1367.3950         0.200 
    8     858        1367.3958         0.200 
    9     858        1367.3967         0.200 
   10     858        1367.3975         0.200 
   11     858        1367.3983         0.200 
   12     858        1367.3992         0.200 
    1     859        1367.4000         0.200 
    2     859        1367.3992         0.200 
    3     859        1367.3983         0.200 
    4     859        1367.3975         0.200 
    5     859        1367.3967         0.200 
    6     859        1367.3958         0.200 
    7     859        1367.3950         0.200 
    8     859        1367.3942         0.200 
    9     859        1367.3933         0.200 
   10     859        1367.3925         0.200 
   11     859        1367.3917         0.200 
   12     859        1367.3908         0.200 
    1     860        1367.3900         0.200 
    2     860        1367.3892         0.200 
    3     860        1367.3883         0.200 
    4     860        1367.3875         0.200 
    5     860        1367.3867         0.200 
    6     860        1367.3858         0.200 
    7     860        1367.3850         0.200 
    8     860        1367.3842         0.200 
    9     860        1367.3833         0.200 
   10     860        1367.3825         0.200 
   11     860        1367.3817         0.200 
   12     860        1367.3808         0.200 
    1     861        1367.3800         0.200 
    2     861        1367.3792         0.200 
    3     861        1367.3783         0.200 
    4     861        1367.3775         0.200 
    5     861        1367.3767         0.200 
    6     861        1367.3758         0.200 
    7     861        1367.3750         0.200 
    8     861        1367.3742         0.200 
    9     861        1367.3733         0.200 
   10     861        1367.3725         0.200 
   11     861        1367.3717         0.200 
   12     861        1367.3708         0.200 
    1     862        1367.3700         0.200 
    2     862        1367.3692         0.200 
    3     862        1367.3683         0.200 
    4     862        1367.3675         0.200 
    5     862        1367.3667         0.200 
    6     862        1367.3658         0.200 
    7     862        1367.3650         0.200 
    8     862        1367.3642         0.200 
    9     862        1367.3633         0.200 
   10     862        1367.3625         0.200 
